ID Book,Title,Author,Printing Place,Printing Year,Pub. Place,Pub. Date,Pages,OCLC ID,ULI Entry,Source,Go to External Site,Catalog Information,Content,MARC record,Tags
7973,,,,,,,,,,,,,,,
7974,פתח הדביר חלק א,"פונטרימולי, חיים בנימין",אזמיר,תרטו,Izmir,1855,436,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,"לבא אל דביר... הטור והש""ע א""ח [והשולחן ערוך אורח חיים]... דינים ישובים רשימות תשובות... הכ""ד... חיים בנימן פונטרימולי... חלק [א]-
הסכמה: ר' יאושע אברהם קריספין ור' חיים פאלאג'י, אזמיר, שבט תרי""ג. - [חלק א]
הסכמה: ר' חיים פאלאג'י, אזמיר, אלול תרכ""ג. - חלק ב  
Volume Note [חלק א]: (מריש וע""ס [ועד סוף] סי' קצא). דפוס חיים שאול וחבירו יצחק חכים, תרט""ו. [2], רכד דף.
חלק ב: מסי' קצב ואילך עד סוף סי' רמא... קונטרס כ""י חידושים על ש""ע והרב הלבוש א""ח... אשר הכין... ר' שמואל ויטאל ז""ל... מיניה ובי אבא קדישא... מוהרח""ו [ר' חיים ויטאל]... קרא לו חיים שנים ישלם. דפוס יעקב אשכנזי, משנת ו'א'ת' פ'ת'ח'
הדביר ע'ש'ה' לפ""ג [תרכ""ג]. [1], כב; קמא, קמג-קמח דף.
חלק ב: בסוף הספר, דף קמא, ב, ודף קמח, ב, חידושים במשנה תורה מתוך כתב- יד ר' חיים שלמה ן' עזרא ז""ל.
חלק ג: (על כל דיני שבת, סימן רמב-שמה) גם בזה... ציצין ופרחים... מס' חיים שנים ישלם. דפוס יאושע אהרן דש""ן [די שיגורה נר""ו], בשנת ולא ימות מכל ל'ב'נ'י' י'ש'ר'א'ל' דבר [תרל""ג]. [1], שלז דף.
חלק ג: דף שטז: ""סדר ברכת החמה אשר הכנותי... ממה שליקטתי מס' עתרת החיים [לר' חיים פאלאג'י, שאלוניקי תר""א]... חתם סופר [לר' משה סופר ] ז""ל א""ח [אורח חיים, פרעסבורג תרט""ו] סי' נו, ובתוספת נופך משלי"". עיקרו של הסדר הוא חידושו של
המחבר.  
Additional Personal Name חיים פאלאג'י
יאושע אברהם קריספין  
Additional printer דפוס חיים שאול וחבירו יצחק חכים,
דפוס יאושע אהרן דש""ן [די שיגורה נר""ו],
דפוס יעקב אשכנזי,",,גאונים;הלכה
7975,פתח הדביר חלק ב,"פונטרימולי, חיים בנימין",אזמיר,תרכג,Izmir,1863,340,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,,,גאונים;הלכה
7976,פתח הדביר חלק ג,"פונטרימולי, חיים בנימין",אזמיר,תרלג,Izmir,1873,306,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,,,גאונים;הלכה
7977,פתחא זוטא - נטילת ידים,"הורביץ, פינחס בן אברהם זאב",לונדון,תשכט,London,1969,96,,,,,"שנבלג, שרגא פיביש",,,גאונים;הלכה;נטילת ידים
7978,פתחא זוטא - נדה וטבילה,"הורביץ, פינחס בן אברהם זאב",לונדון,תשכט,London,1969,212,,,,,"שנבלג, שרגא פיביש",,,גאונים;הלכה;טבילה;נדה
7979,פתחא זוטא - חלה,"הורביץ, פינחס בן אברהם זאב",לונדון,תשמא,London,1981,117,,,,,296.563.83 -- Halla - Halakha.,,,גאונים;הלכה;חלה
7980,פתחא זוטא - עירובין,"הורביץ, פינחס בן אברהם זאב",מונקץ',תרעב,Mumkatch,1912,120,,,,,"296.563.3 -- Niddah, miqwe, women duties - Halakha.",,,גאונים;הלכה;עירובין
7981,פתחא זוטא - הלכות סוכה,"הורביץ, פינחס בן אברהם זאב",מונקץ',תרעד,Mumkatch,1914,142,,,,,,,,גאונים;הלכה;סוכה
7982,,,,,,,,,,,,,,,
7983,פתחי תשובה,"איסרלין, ישראל איסר בן מרדכי, 1827-1889",וילנה,תרלה,Vilnius,1875,146,,,,,"296.572.1 -- Sheelot utshuvot, responsa - Aharonim - Orach Hayyim","Hebrew subtitle & description על שולחן ערוך אורח חיים אשר לקטתי מתשו' וספרים אשר יצאו לאור אחר המאסף הגדול בשערי תשובה וגם מעט מאשר היו לפני הש""ת ולא הביאם והוספתי גם נופך משלי איזה שאלות וחקירות חדשות ... ישראל איסר בהר' ר' מרדכי ז""ל איסערלין ... מ""ץ פה ק""ק
ווילנא ...  

דפוס שי""פ [שמואל יוסף פין], א""צ ראזענקראנץ ומ""מ שריפטזעטצער",,אורח חיים;גאונים;הלכה
7984,אבני יהושע,"שורצברג, יהושע",ורשה,תריז,Warsaw,1857,109,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.","חידושי תורה בפלפול וסברא על הלכות שונות (דיני מליחה, נותן טעם בר נותן טעם, ביטול בששים, סימנים)... מחידושי תורה אשר אתי בכתובים... יהושע בהמנוח מ' יוסף (שווארצבערג) ז""ל מילידי ק""ק ליפנא וכעת... בק""ק פלאצק...  
Place Of Publication ווארשא,  
Place (standardized) ורשה
Warsaw  
Printer דפוס צבי יעקב באמבערג,  
Hebrew Publication Date [תרי""ז],  
Latin Publication Date 1857.  
Date In Verse בשנת א'ב'נ'י' ז'כ'ר'ו'ן' י'ה'י'ו' ל'י' י'מ'י' ע'ול'ם'  
Physical Description [2], ח; יט; ה [צ""ל: ט], [2]; ט דף. 4°.  
Notes בדיני ביטול בששים נדפסו הערות מאת המביא לבית הדפוס, חיים מרדכי בר""ש [ב""ר שמשון] מפלאצק (בשולי העמודים).
חלקים מהספר חזרו ונדפסו בספריו ""חומת יהושע"" ו""בית יהושע"".  
Approbations הסכמות: ר' דובעריש מייזילש, ווארשא, כג טבת תרי""ז;
ר' ישעי' ב""ר יעקב משה מושקאט, פראגא, כט טבת תרי""ז;
ר' ישראל ליפשיץ, דאנציג, טז סיון תרט""ז;
ר' יעקב במהר""י [ב""ר יצחק] געזונודהייט, ווארשא, כב טבת תרי""ז.  
Additional Personal Name דובעריש מייזילש
יעקב במהר""י [ב""ר יצחק] געזונודהייט
ישעי' ב""ר יעקב משה מושקאט
ישראל ליפשיץ",,ביטול בשישים;מליחה;נטברנט;סוגיות
7985,קדשי דוד,"חסן, דוד חיים שמואל",ליוורנו,תקנב,Levorno,1792,336,,,,,"296.581(MEGILLA) -- Talmud Bavli - Hiddushim; Pilpulim - Rishonim, to Shitta Mequbbezet - Megilla.","אזן וחקר (אבא... ר' דוד חיים שמואל חסאן זצוק""ל)... ושלשה ספרים נפתחים... ראשון ספר חסדי דוד, סובב הולך על דברי מרן [ר' יוסף קארו בשולחן ערוך אורח חיים] בהלכות פסח ור""ה [וראש השנה] חנוכה ומגילה (ואיזה סימנים ראשונים לה' א""ח
[להלכות אורח חיים] בשם קדשי דוד [בראש הספר])... שני ספר מכתם לדוד, על... הרמב""ם... פרוש... כמה הלכתא ... ושלישי בקדש (קדשי דוד), בחידושין על הש""ס... בחידושיו על מסכת קידושין רוב עוביין ורוב היקפן (ודרך אגב... אעיר...
איזו הערה... לפרש מילי דאבות... ועוד לו קונטריס שאלות ותשובות)... [והוספתי] (חידושי) הריטב""א [ר' יום טוב בן אברהם אשבילי]... שיטה למסכת מגילה הנמצאת אתי (שלמה חסאן)...  
Place Of Publication ליוורנו,  
Place (standardized) ליוורנו
Livorno  
Printer דפוס אליעזר סעדון,  
Hebrew Publication Date [תקנ""ב,  
Latin Publication Date 1792].  
Date In Verse שנת ו'ד'ו'ד' מ'כ'ר'""כ'ר' ב'כ'""ל' עוז  
Physical Description [3] , כז, קלח; [2], נד; נה-קכג דף. 2°.  
Notes בראש ספר א: הקדמת בן הרב המחבר, ר' שלמה חסאן. כותב בין השאר: ""יגעתי... להעתיקו לסדרו... ודרך אגב אבא אעי""ר אנכי העי""רותיהו איזו הערה... לפרש מילי דאבות... ביני שיטי""... הערותיו ניתנו בתוך סוגריים ובראשן אה""ב= אמר הבן.
לספר ב שער מיוחד.  
Approbations הסכמות: ר' יום טוב אלגאזי, ירושלם, ניסן תקנ""א;
חתן המחבר, ר' יוסף ב""ר נהוראי אזוביב, ארגי'ל (בראש ספר ב).  
Added personal author [יום טוב בן אברהם אשבילי (ריטב""א)]  
Additional Personal Name יום טוב אלגאזי
יוסף ב""ר נהוראי אזוביב
יוסף קארו
ריטב""א
רמב""ם
שלמה חסאן",,"גאונים;הלכה;מגילה;מסכת;ראשונים;ריטב""א;רמב""ם"
7986,,,,,,,,,,,,,,,
7987,,,,,,,,,,,,,,,
7988,קמח סלת,"עלי, יהודה בן משה",שלוניקי,תקנח,Thessaloniki,1798,380,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,"הלכות פסוקות... דינים מחודשים מלוקטים מספרן של קדושים [על סדר השלחן ערוך אורח חיים וחלק מיורה דעה, מאת] ... יאודה בכמה""ר משה עלי...  
Place Of Publication שאלוניקי,  
Place (standardized) שלוניקי
Salonika  
Printer דפוס מרדכי נחמן ודוד ישראליג'ה,  
Hebrew Publication Date [תקנ""ח,  
Latin Publication Date 1798].  
Date In Verse שנת ל'א יסור' ש'ב'ט מי'א'ו'ד'ה'  
Physical Description [3], קפח דף. 2°.  
Notes לקוטי הלכות, רובן בעניני אורח חיים ובמקצת בעניני יורה דעה. המחבר העתיק כאן רוב הספר ""ברכי יוסף"" מאת ר' חיים יוסף דוד אזולאי.  
Approbations הסכמת רבני שאלוניקי: ר' יוסף ן' יעיש, ר' אברהם ב""ר בינבינישטי גאטינייו ור' חיים יוסף ב""ר עזריאל הכהן ן' ארדוט, טו אלול תקנ""ח.  
Added personal author [אזולאי, חיים יוסף דוד בן רפאל יצחק זרחיה]  
Additional Personal Name אברהם ב""ר בינבינישטי גאטינייו
חיים יוסף ב""ר עזריאל הכהן ן' ארדוט
יוסף ן' יעיש",,גאונים;הלכה;פסקי דינים
7989,,,,,,,,,,,,,,,
7990,קרן שחר,"אלטשולר, אהרן מאיר",ברדיטשוב,תרסב,Berditchov,1902,156,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,"קובץ שכולל כמה דינים נחוצים ... השכמת הבוקר. ונט""י. קריאת שמע ותפלה. קריאת התורה. ות""ת. וציצית. ותפילין. ומזוזה. ודיני סעודה. וברכת המזון: ויפרד לשנים האחד קיצור דינים ... הנ""ל ונקראים בשם פת לשחר. והשני מוצא מ הדינים ... בשם
מאורי שחר ... אספתי ... אהרן מאיר במוהאר""ל אלטשולער שו""ב ...  
Place Of Publication ברדיטשוב,  
Place (standardized) ברדיטשוב
Berdichev  
Printer דפוס חיים יעקב שעפטיל,  
Hebrew Publication Date תרס""ב  
Latin Publication Date (1902).  
Physical Description [4], 144 עמ'. 8°.  
Notes עמ' 142-144: מכתבי-תהלה [מאת ר' שמואל לוריא, ר' שלמה עליאשאוו , ר' נפתלי הלוי וויידענבוים, יפו, ור' חיים חזקיאו מדיני ] ....עבור האילן הקדוש וקונטרס כללי התחלת החכמה אשר ... יצא לאור ... ע""י עמלי ...  
Approbations הסכמה: ר' שלמה זלמן אלטשול, טשאוס, יט אלול תרס""ב.  
Additional Personal Name חיים חזקיאו מדיני
נפתלי הלוי וויידענבוים
שלמה זלמן אלטשול
שלמה עליאשאוו
שמואל לוריא",,גאונים;הלכה;פסקי דינים
7991,,,,,,,,,,,,,,,
7992,רכוש הים,"ויס, אהרן, ממקובה",סטו מרה,תשא,Satu Mare,1941,106,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.","חידושים וביאורים על שו""ע אורח חיים ויורה דעה ... [מאת] אהרן ווייס ממאקאווא ...  
Place Of Publication סאטמאר-נעמעטי,  
Place (standardized) סטו מרה
Satu Mare  
Printer דפוס מאיר ליב הירש,  
Hebrew Publication Date תש""א,  
Latin Publication Date 1940.  
Physical Description נ דף. 4°.  
Approbations הסכמות: ר' יוסף אלימלך כהנא, אונגוואר, ב שלח ת""ש;
ר' יהושע בוקסבוים, גאלאנטא.  
Additional Personal Name יהושע בוקסבוים
יוסף אלימלך כהנא",,גאונים;הלכה
7993,שארית צבי,"הורביץ, צבי הירש בן יעקב יהושע",זולקוה,תרכד,Zholkva,1864,159,,,,,"296.562.3 -- Sukkot, Tabernacles - Halakha.","חידושים...על כל הלכות יו""ט (א""ח סי' תצה-תקכט)...אשר הכינותי... אני הצעיר צבי הירש איש הורוויץ בהרב... מו' יעקב יהושע הלוי זצ""ל. בהרב [ר' צבי הירש]...בעהמ""ח ספר מחנה לוי ז""ל בהגאון... [ר' פינחס] בעל הפלאה זצלה""ה...  
Place Of Publication זאלקווי,  
Place (standardized) זולקוה
Zholkva  
Printer דפוס שמואל פינחס שטיללער,  
Hebrew Publication Date [תרכ""ד],  
Latin Publication Date 1864.  
Date In Verse בשנת ר'נ'י' ו'ש'מ'ח'י'  
Physical Description [3], טז; לט; כ, [1]; [4] דף. 4°.  
Notes טז דף (חידושי מהרש""ק הלכות יו""ט, סימן תקיג ) אמר הכותב...הוא יתברך...זיכני לחבר חבור גדול על מסכת ביצה. וחבור גדול ק""א [קונטרס אחרון] על הלכות יו""ט...אמרתי אעלה בתמר אחזה בסנסיניו... להדפיס סנסן אחד... דברי שלמה קלוגר.
[4] דף: ו תשובות המחבר. יש טפסים בהם נשמטו ארבעת הדפים האלה.
עם הפנים, סי' תצו-תקיד בלבד.
פ': תרכ""ה.  
Added personal author [הורוויץ, צבי הירש בן יעקב יהושע הלוי]  
Additional Personal Name יעקב יהושע הלוי
צבי הירש איש הורוויץ
שלמה קלוגר",,גאונים;הלכה;יום טוב
7994,"שביבי א""ש - חלק א","שור, אברהם צבי, 1869-1945",ירושלים,תרצה,Jerusalem,1935,149,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.","חידושים ביאורים ושו""ת) על ש""ע [שלחן ערוך]... מאת... ר' אברהם צבי שור שליט""א ... מלפנים אבד""ק מאניסטרישץ וכעת ראב""ד (ונשיא בית דין החסידים) פעה""ק ירושלים (נשיא מחזיקי הדת ... ונשיא אגודת ישראל החסידים)... בהגאון... בעהמח""ס
מנחת-שי (רבי שמואל יצחק שור זצ""ל) בהרב ... ר' משה חיים... בהרב... ר' שמואל שמעלקא זצוק""ל אבד""ק מאניסטרישץ... הובא תחת מכבש הדפוס ויצא לאור ע""י חברת מחזיקי-הדת בעיה""ק ירושלים... [חלק א-ב].  
Place Of Publication ירושלים,  
Place (standardized) ירושלים
Jerusalem  
Hebrew Publication Date תרצ""ה-תש""ד  
Latin Publication Date [1944-1935].  
Physical Description 8°.  
Approbations הסכמות: ר' ישראל ב""ר דוד משה פריעדמן מטשארטקוב, וויען, ב וישלח תרצ""ג; - [חלק א]
ר' דובער ב""ר ישראל (פריעדמן), באיאן, ו תשרי תרע""ב; - [חלק א]
ר' ישראל במוהר""ב [ב""ר ברוך] האגער מוויזניצא, גרוו""ד [גראסווארדיין], מו למב""י [ב סיון] תרצ""ד. - [חלק א]  
Volume Note [חלק א]: על ש""ע או""ח וחו""מ. דפוס""ארץ ישראל"", בשנת ב'""ח' ס'' ש'ב'י'ב'י' א'ש' [תרצ""ה]. [4], קמד עמ'.
[חלק א]: עמ' סח-עה: מאאמו""ר (רבי שמואל יצחק)...זצוק""ל ... דרוש שדרש בשה""ג [בשבת הגדול] תר""מ בעיר קניהינטש.
[חלק א]:עמ' [קלז]-קלח: מקצת מסדר היחש... מ""משפחת שור"".
[חלק א]:עמ' [קלט]-קמד: ספרא דהספדא... על... רבי מאיר שפירא זצוקלה""ה נשיא... ""מחזיקי הדת"" אב""ד ור""מ לובלין.
[חלק א]:בספר נדפסו גם הערות מרובות מאת מו""ה [דוב] בעריל קומיל, הערות בודדות מאת ר' מנוח הענדיל, ר' אריה מרדכי ראבינוביץ ור' אברהם שפירה; תשובה למחבר מאת ר' יצחק ירוחם ב""ר משה יהושע יהודה ליב דיסקין (עמ' לב- לד); תשובה למחבר, מאת
ר' שלום מרדכי הכהן [שוואדראן].
[חלק ב]: על ש""ע אה""ע. דפוס שרגא וינפלד, תש""ד. [1], 9, [1], קצא, [1] עמ'.
[חלק ב]:על המעטפת השמאלית טכסט באנגלית, ובראשו: ...Book Shvivei-Aish
[חלק ב]:.author... Abraham Schorr
[חלק ב]: עמ' 9-2: ריש מילין, [מאת] הרב מרדכי הכהן. חתן המחבר.
[חלק ב]:עמ' קפח-קצא: הערות והארות מהגאון... ר' שלמה דוד כהנא שליט""א ראב""ד דורשה רבתי וכעת רב בירושלים עיר העתיקה.
[חלק ב]:מדור השאלות ותשובות (סימן א-לו, עמ' פ-קסה) בחלק זה, כולל כנראה, כל מעשי בית-הדין, שהמחבר שימש בראשו, משנים תרע""א-תש""ג.  
Additional Personal Name דובער ב""ר ישראל (פריעדמן)
ישראל ב""ר דוד משה פריעדמן מטשארטקוב
ישראל במוהר""ב [ב""ר ברוך] האגער מוויזניצא  
Additional printer דפוס שרגא וינפלד,
דפוס ""ארץ ישראל"",",,גאונים;הלכה
7995,,,,,,,,,,,,,,,
7996,,,,,,,,,,,,,,,
7997,שיורי לקט,"אשכנזי, אלחנן בן שמואל זנויל",ורשה,תר,Warsaw,1840,20,,,,,296.584.1 -- Shulhan arukh - Orah hayyim - Hiddushim; Pilpulim.,"מהגאון ... בעל המחבר ספר סדרי טהרה [ר' אלחנן ב""ר שמואל זאנוויל אשכנזי] על שלחן ערוך אורח חיים על פנים ונושאי כליו כפי שהגיה ... במגן אברהם שלו. הובא לבית הדפוס על ידי נכד הגאון המחבר זצלל""ה ... מוהר""ר שמואל חיים נ""י בהרב המנוח
מוהר""ר משה זצ""ל אויערבאך מליסא ... 
דפוס אביגדור Lebenssohn, 
שנת ש'ש' אנכי על אמרותיך",,גאונים;הלכה
7998,,,,,,,,,,,,,,,
7999,"שלחן א""ש","שטרן, אברהם בן יצחק יהודה ליב אריה, 1884-1944",נובה זמקי,תשג,Nove Zamky,1943,197,,,,,296.584.1 -- Shulhan arukh - Orah hayyim - Hiddushim; Pilpulim.,"חידושים וביאורים, הערות והלכות ... על שו""ע אורח חיים ונושאי כליו ומפרשיו ... ממני ... אברהם שטערן דומו""צ -- בקה""י ערשעקאויוואר ...  
Place Of Publication ערשעקאויוואר,  
Place (standardized) נובה זמקי
Nove Zamky  
Printer דפוס בנימין פריעדמאן, מישקאלץ,  
Hebrew Publication Date תש""ג  
Latin Publication Date [1943].  
Physical Description ק דף. 2°.  
Notes דף צז: הערות ... על או""ח שמצאתי בין כ""י של בני בכורי ... מו""ה מרדכי זצ""ל שנפטר באבי ימיו >... ד כסליו<.
דף צז, ב-צח: ח""ת [חידושי תורה] והערות ... מבני ... מו""ה משה שליט""א דומו""ץ דקה""י דעברעצין.
דף צח,ב-ק: ח""ת והערות מבני ... משלם נ""י, אשר טרח ג""כ בהגהות ספרי זה.",,אורח חיים;גאונים;הלכה
8000,שתי הלחם,"לוריא, אשר בן יקותיאל זלמן",וילנה,תרן,Vilnius,1890,312,,,,,"קרו, יוסף בן אפרים, -- 1488-1575.שלחן ערוך","כולל באור הלכות ר""ח [ראש-חודש] ופסח, יו""ט וחוה""מ [יום טוב וחול המועד, עם פנים השולחן ערוך] ממקור הגמרא והראשונים עם חדושים... בשם לחם שמן מאתי אשר בהר""ר יקותיאל זלמן (לוריא) ז""ל ממאהליב...  
Place Of Publication ווילנא,  
Place (standardized) וילנה
Vilna  
Printer דפוס האלמנה והאחים ראם,  
Hebrew Publication Date תר""ן,  
Latin Publication Date 1890.  
Physical Description 170 ;142 עמ'. 8°.  
Added personal author [לוריא, אשר בן יקותיאל זלמן]  
Additional Personal Name אשר בהר""ר יקותיאל זלמן (לוריא)",,"גאונים;הלכה;חוה""מ;יו""ט;פסח;ר""ח"
8001,,,,,,,,,,,,,,,
8002,תהלה לדוד - אורח חיים א,"אורטינברג, דוד בן ישראל צבי, -1910",ברדיטשוב,תרמח,Berditchov,1888,113,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,"כולל חדושים בדברי השו""ע מח' אורח חיים ... דינים מחודשים וספיקות וצ""ע בלשונות הפוסקים ... ממני דוד ב""ר ישראל צבי ז""ל אורטינבערג ... חלק [א]-ב.  
Place Of Publication ברדיטשוב,  
Place (standardized) ברדיטשוב
Berdichev  
Printer דפוס יעקב שעפטיל,  
Hebrew Publication Date תרמ""ח-תר""ן  
Latin Publication Date (1888-1890).  
Physical Description [3], עח, יד, [1], מ; [2], קמז, י דף. 4°.  
Notes [1], מ דף, עם שער מיוחד: קונטרס שהם וישפה; כולל חדושים מלוקטים בדברי הפוסקים ... לפרט כ'א'ש'ר' צ'ו'ה' ה'' [תרמ""ח]. על סדר הרמב""ם. בראשי העמודים: לשונות הרמז""ל.  
Approbations הסכמות: ר' יצחק ב""ר אברהם יעקב [פרידמאן], בויאן, ח תמוז תרמ""ח
ר' יצחק אלחנן [ספעקטאר], קאוונא, ב ראש-חודש אלול תרמ""ח.  
Volume Note חלק א: סי' ד-רט. א'ו'ר' א'מ'ת' [תרמ""ח].
חלק ב: סי' רמג-שמד. שנת ט'ל' ת'ו'ר'ה' [תר""ן].  
Additional Personal Name הרמב""ם
יצחק אלחנן [ספעקטאר]
יצחק ב""ר אברהם יעקב [פרידמאן]",,אורח חיים;גאונים;הלכה
8003,"תהלה לדוד - על ד חלקי ש""ע","אורטינברג, דוד בן ישראל צבי, -1910",ברדיטשוב,תרן,Berditchov,1890,221,,,,,296.562 -- Shulhan arukh - Orah hayyim - Specific halakhot.,,,גאונים;הלכה
8004,תוספת שבת,"מייזליש, רפאל בן חיים",זולקווא,,Frankfurt on the Oder,1767,263,,,,,296.562.2 -- Shabbat - Halakha.,"והוא ביאור... על דברי המחבר והרב בעל המפה מריש הלכות שבת עד סופה [עם הפנים ועם באר הגולה]... חברו... ר' רפאל מייזלש יצ""ו ראש ב""ד בק""ק הארחוב... בן... ר' חיים זלה""ה... קם בנו... ר' אלכסנדר יצ""ו מורה הוראה בק""ק זאבלטוו... וטרח...
להוציא לאור את החיבור ... ולסקל... מכל טעות...  
Place Of Publication פראנקפורט דאדרא,  
Place (standardized) פרנקפורט דאודר
Frankfort on the Oder  
Printer דפוס אלמנת גרילא,  
Hebrew Publication Date [תקכ""ז,  
Latin Publication Date 1767].  
Date In Verse לפרט ששת ימים תעשה מ'ל'א'כ'ת'י'ך' ו'יום השביעי שבת לאלהיך  
Physical Description קמב דף. 2°.  
Notes דף ה,ב-ו, קמב: א""ח [אורח חיים], הגהות וקצת ליקוטים... בדברי האחרונים.  
Approbations הסכמות: ר' גרשון, פ""פ [פראנקפורט] דאדר, ה אלול תקכ""ו;
ר' יצחק הלוי איש הורויץ, בראד, כז סיון תקכ""ד;
ר' יחזקאל סגל לנדא, פראג ערב-פסח תקכ""ז;
ר' שאול [ב""ר אריה ליב לעוונשטאם], אמשטרדם, יז סיון תקכ""ז;
ר' שלמה דוב בער ב""ר צבי הירש, גלוגא, ערב ראש-חודש אלול תקכ""ו;
רבני ברלין: ר' אהרן ב""ר משה מגזע צבי [מאזעסזאן], ר' יואל ב""ר יקותיאל [זקש], ר' גרשון ב""ר אלי' אונגר ור' זנוויל נייאגס, יד שבט תקכ""ז;
ר' אשר לעמל הלוי, גלוגא, ערב ראש-חודש אלול תקכ""ו;
ר' יוסף [ב""ר אריה ליב] שצקש, בראד, ה תמוז תקכ""ו;
ר' נפתלי הירץ ב""ר צבי הירש [אשכנזי], אב""ד דובנא, בראד, כא סיון תקכ""ד;
ר' יעקב יצחק [ב""ר משה הוכגעלערנטער], זאמושט, טו תמוז תקכ""ו;
ר' שלמה [ב""ר משה מחלמא], אורח נטה ללון בברעסלי, כא מנחם- [אב] תקכ""ו;
ר' שמחה ב""ר צבי הירש [אשכנזי], סקאהל;
ר' דוד טעבל [ב""ר נתן נטע] מבראד, הארחוב, כה שבט תקכ""ז;
ר' פנחס הלוי איש הורוויץ, לעחויץ (בסוף הספר).  
Added personal author [מייזלש, רפאל בן חיים]  
Additional Personal Name אהרן ב""ר משה מגזע צבי [מאזעסזאן]
אשר לעמל הלוי
גרשון ב""ר אלי' אונגר
דוד טעבל [ב""ר נתן נטע]
זנוויל נייאגס
יואל ב""ר יקותיאל [זקש]
יוסף [ב""ר אריה ליב] שצקש
יחזקאל סגל לנדא
יעקב יצחק [ב""ר משה הוכגעלערנטער]
יצחק הלוי איש הורויץ
נפתלי הירץ ב""ר צבי הירש [אשכנזי]
פנחס הלוי איש הורוויץ
רפאל מייזלש
שאול [ב""ר אריה ליב לעוונשטאם]
שלמה [ב""ר משה מחלמא]
שלמה דוב בער ב""ר צבי הירש, גלוגא
שמחה ב""ר צבי הירש [אשכנזי]",,גאונים;הלכה;שבת
8005,תורת אביגדור,"כץ, אביגדור מרדכי בן אברהם עזרא",וילנה,תרלא,Vilnius,1871,184,,,,,296.584.1 -- Shulhan arukh - Orah hayyim - Hiddushim; Pilpulim.,"ביאור... על שלחן ערוך אורח חיים... חברתי אני אביגדור מרדכי בהרב... מו""ה אברהם עזרא כ""ץ כעת אנכי רב ואב""ד פק""ק אסטרין...  
Place Of Publication ווילנא,  
Place (standardized) וילנה
Vilna  
Printer דפוס אברהם יצחק ובנו שלום יוסף דווארזעץ,  
Hebrew Publication Date תרל""א,  
Latin Publication Date 1870.",,גאונים;הלכה
8006,תורת אליעזר,"ניצברג, אליעזר בן דוד יהודה",וילנה,תרפה,Vilnius,1925,150,,,,,"296.562.4 -- Pesah, Passover - Halakha.","חידושים וביאורים על שלחן ערוך אורח חיים (הלכות פסח... וקונטרס בדיני זכי' ושליחות), מאתי אליעזר באאמ""ו... ר' דוד יהודא ז""ל אב""ד דק""ק קאוולא...  
Place Of Publication ווילנא,  
Place (standardized) וילנה
Vilna  
Printer דפוס שרגא פייבל גארבער,  
Hebrew Publication Date תרפ""ה  
Latin Publication Date (1925).  
Physical Description [2], 176 עמ'. 2°.  
Notes שם המחבר מעבר לשער: E. Nicberg.
עמ' [1]-2: חד""ת [חידושי תורה] מחותני... ר' יצחק צבי [ב""ר חיים רובינשטיין] ז""ל שהי' אב""ד בק""ק אמסטיבווי ובק""ק לונא ובק""ק יאשינאווקא ובק""ק שעמייטיץ ושם מנוחתו כבוד. בחו""מ סי' לד סעי' כה.
עמ'[165-149]: שייך לסוף הספר דברי אליעזר חלק שני. סי' קנח-קעח, להלכות חליצה ויבום, הלכות אונס ומפתה והלכות סוטה. עמ' [166]-176: השמטות מדמשק אליעזר.  
Additional Personal Name E. Nicberg
יצחק צבי [ב""ר חיים רובינשטיין]",,גאונים;הלכה;פסח
